nitrogen,phosphorus,potassium,temperature,ph,rainfall,crop,data_source
34,73,15,20.97195263,7.630424082999999,53.10207889,lentil,kaggle_crop
29,8,28,26.87037587,6.100429497,214.4128874,coconut,kaggle_crop
32,60,83,19.69141713,8.829273328,91.76071648,chickpea,kaggle_crop
39,16,27,35.53845018,4.934964765,91.54560427,mango,kaggle_crop
3,56,17,28.19912143,8.709291687999999,52.13580529,mothbeans,kaggle_crop
83,10,53,24.92994759,6.195142279,48.75859458,watermelon,kaggle_crop
113,6,52,27.76317235,6.740983646,25.21609113,muskmelon,kaggle_crop
51,56,18,28.12787838,6.706505915,70.86340755,blackgram,kaggle_crop
108,72,46,25.16278237,6.110844721,90.94554618,banana,kaggle_crop
92,44,16,18.87751445,6.082973754,94.76189431,maize,kaggle_crop
134,52,18,23.9643129,7.994679507000001,76.13090645,cotton,kaggle_crop
44,55,25,29.6321052,7.42160832,71.16331975,blackgram,kaggle_crop
60,46,22,24.89364635,6.625404347999999,87.9298085,maize,kaggle_crop
1,76,19,24.18553163,6.6695294160000005,177.3377996,pigeonpeas,kaggle_crop
29,142,203,29.67229086,5.891195653,66.48490371,grapes,kaggle_crop
110,25,54,28.91105641,6.425930938,23.44398467,muskmelon,kaggle_crop
25,17,40,18.91251245,6.608023872,111.28005159999998,pomegranate,kaggle_crop
52,65,20,32.81705216,6.814301033,68.83924882,blackgram,kaggle_crop
37,62,22,24.02037872,7.397546271,49.78102578,lentil,kaggle_crop
53,65,76,20.19137759,8.719960893,77.33795356,chickpea,kaggle_crop
11,132,197,15.99050693,5.7343170070000005,74.40198861,grapes,kaggle_crop
26,63,17,29.87854588,6.950300686,44.95654782,lentil,kaggle_crop
17,134,204,39.04071989,6.499604931,73.88467027,grapes,kaggle_crop
21,72,17,31.52104732,7.580527339,61.71111448,blackgram,kaggle_crop
92,60,23,18.66746724,5.721667141,69.93293255,maize,kaggle_crop
31,144,202,11.02105378,5.870600622,68.23963161,grapes,kaggle_crop
58,70,84,20.6543203,6.231049027999999,74.6631118,chickpea,kaggle_crop
27,60,17,26.41768321,7.026795358999999,64.42177127,blackgram,kaggle_crop
66,53,19,23.09348056,6.033550195,65.49730729,maize,kaggle_crop
5,25,6,30.72119881,6.0113021810000005,106.8118019,orange,kaggle_crop
73,57,41,21.44653958,5.824709117,272.2017204,rice,kaggle_crop
9,60,21,29.94413861,7.52178027,40.37113729,lentil,kaggle_crop
95,38,22,19.84939404,5.730617109,100.7689246,maize,kaggle_crop
6,77,25,20.61162204,5.792744849,69.63833855,kidneybeans,kaggle_crop
126,50,19,24.69457084,6.6287228360000015,78.58494391,cotton,kaggle_crop
11,14,5,11.50322938,6.946354724,115.56837759999998,orange,kaggle_crop
56,65,45,38.2016825,6.751298936,218.09088140000003,papaya,kaggle_crop
18,23,8,21.49118657,6.41354791,101.4819888,orange,kaggle_crop
7,73,25,27.52185591,7.28805662,45.20841071,lentil,kaggle_crop
27,145,205,9.467960445,5.800242694,66.02765219,grapes,kaggle_crop
32,68,19,24.62835037,5.514234138,149.7441028,kidneybeans,kaggle_crop
95,57,41,23.24925555,6.434610995,184.7674863,jute,kaggle_crop
83,23,55,26.89750174,6.463271076,43.97193745,watermelon,kaggle_crop
26,32,32,30.91471455,6.810186079,90.14047759,mango,kaggle_crop
12,78,23,16.06522754,5.99812453,88.06638775,kidneybeans,kaggle_crop
35,134,204,9.949929082,5.841138354,66.00817551,grapes,kaggle_crop
27,30,31,28.98545306,5.718120393,148.8398374,coconut,kaggle_crop
31,76,82,20.8248451,7.599279991,79.20509212,chickpea,kaggle_crop
67,55,44,26.284017,7.251847296,182.2685447,jute,kaggle_crop
25,51,18,27.77799528,9.45949344,50.28438729,mothbeans,kaggle_crop
13,7,43,18.20230419,7.013481515,109.66239740000002,pomegranate,kaggle_crop
6,124,200,22.98208095,5.971332179,109.5852253,apple,kaggle_crop
69,37,42,23.05804872,7.073453503,251.0549998,rice,kaggle_crop
79,59,17,20.37999665,6.644205485,108.5054416,maize,kaggle_crop
106,49,24,23.03887865,6.983395572999999,90.64770699,cotton,kaggle_crop
7,63,24,22.95458237,5.858617867,107.7315386,kidneybeans,kaggle_crop
40,49,47,42.93368602,6.501521192,246.36132680000003,papaya,kaggle_crop
74,46,45,25.75734909,6.025028997000001,189.4263485,jute,kaggle_crop
32,14,37,22.73031253,6.825256236,104.6843243,pomegranate,kaggle_crop
21,21,30,27.69819273,5.403908327999999,100.7720705,mango,kaggle_crop
9,139,199,23.25230817,5.867420996,105.3558408,apple,kaggle_crop
54,65,47,27.92765919,6.721835879,149.91075569999995,papaya,kaggle_crop
117,25,53,29.11858526,6.413927319,24.52020164,muskmelon,kaggle_crop
32,79,22,27.60195453,5.91645379,54.37814199,lentil,kaggle_crop
117,19,55,28.80311922,6.121745389,25.16359891,muskmelon,kaggle_crop
92,81,52,27.39341554,6.438137278999998,94.31102057,banana,kaggle_crop
36,144,196,23.65167552,6.496934492,115.3611268,apple,kaggle_crop
12,29,13,22.45616931,7.57125447,118.0069295,orange,kaggle_crop
11,143,197,22.98458907,5.875718516,122.1952483,apple,kaggle_crop
16,56,17,33.80020039,7.445444882999999,176.6165894,pigeonpeas,kaggle_crop
30,41,15,24.83206631,5.88509677,52.0810886,mothbeans,kaggle_crop
70,42,43,23.16814977,6.508342839,157.1215052,jute,kaggle_crop
58,61,15,30.94908189,7.402891666,62.78730907,blackgram,kaggle_crop
87,28,30,25.60153969,6.536676653,168.8383605,coffee,kaggle_crop
23,70,15,34.600824700000004,7.403623355,60.41790253,blackgram,kaggle_crop
35,52,19,27.10606808,6.698574085,37.45680611,mungbean,kaggle_crop
23,24,32,28.1218093,5.630619901,93.30247448,mango,kaggle_crop
12,37,30,31.09779147,4.546466109,90.28624348,mango,kaggle_crop
104,25,51,28.96361426,6.469983276000002,23.56130173,muskmelon,kaggle_crop
85,35,32,26.24928198,6.854011265,133.1120232,coffee,kaggle_crop
5,74,21,16.24469193,5.591704013999999,66.97053257,kidneybeans,kaggle_crop
13,57,25,28.30041493,6.86308576,50.47333854,mungbean,kaggle_crop
10,78,18,18.54141834,6.296976913,44.07819743,lentil,kaggle_crop
9,35,20,27.41503453,6.91380932,40.53173216,mungbean,kaggle_crop
74,54,38,25.65553461,7.120272972,217.3788583,rice,kaggle_crop
3,68,16,18.31910448,4.964887857,107.4721605,pigeonpeas,kaggle_crop
26,15,6,17.22034507,6.912033409,108.0054343,orange,kaggle_crop
39,9,15,25.35467646,7.992041984,116.7555937,orange,kaggle_crop
13,72,21,24.32116642,5.821194486,60.27552528,kidneybeans,kaggle_crop
83,38,35,25.70822684,7.18915558,136.73250919999998,coffee,kaggle_crop
1,30,10,11.89925671,7.291405641,103.5771468,orange,kaggle_crop
36,67,20,20.39078312,6.924042372000001,53.31508572,lentil,kaggle_crop
79,45,20,23.80546189,5.715208817000001,89.96220140000001,maize,kaggle_crop
22,26,38,22.92052307,6.988035315,110.2437841,pomegranate,kaggle_crop
14,18,35,31.09154239,4.791146778,91.46664318,mango,kaggle_crop
105,56,15,25.96779712,7.272316208999999,74.14169043,cotton,kaggle_crop
7,56,23,26.33908791,5.545219232000001,55.50429227,mothbeans,kaggle_crop
39,37,15,28.9973145,6.821747052,59.84499208,mungbean,kaggle_crop
58,46,45,42.39413392,6.576261427,88.46607497,papaya,kaggle_crop
82,40,40,23.83067496,6.271478837999999,298.5601175,rice,kaggle_crop
49,76,18,27.05365239,7.393631868,60.4693835,blackgram,kaggle_crop
74,55,19,18.05033737,6.28886807,84.23613484,maize,kaggle_crop
31,121,201,23.15791104,5.731535257999999,110.712841,apple,kaggle_crop
116,25,50,29.26092798,6.088885814,28.70627683,muskmelon,kaggle_crop
106,70,55,25.86824781,5.74055541,116.3019555,banana,kaggle_crop
11,72,22,29.37735586,6.842744374,172.40168,pigeonpeas,kaggle_crop
32,66,17,34.9466155,7.162357641,70.1415139,blackgram,kaggle_crop
109,12,48,29.45771748,6.708743843,20.76212031,muskmelon,kaggle_crop
6,62,22,20.53052663,5.824090984,120.4509288,kidneybeans,kaggle_crop
99,39,18,19.20129357,6.11275104,87.85092352,maize,kaggle_crop
95,26,45,29.91690582,6.117530021,28.16057247,muskmelon,kaggle_crop
36,44,21,25.12528913,4.516154055,38.48678973,mothbeans,kaggle_crop
87,25,46,27.42711692,6.379690748,21.7508774,muskmelon,kaggle_crop
2,24,38,24.55981624,5.922935513,111.9684622,pomegranate,kaggle_crop
111,40,25,24.48469200000001,6.187455798999999,90.94342484,cotton,kaggle_crop
132,41,22,24.29144926,7.810865753,90.41694635,cotton,kaggle_crop
39,129,203,34.38922481,5.863996687,71.03001556,grapes,kaggle_crop
14,37,15,27.96235681,6.581351374,48.9366954,mungbean,kaggle_crop
26,11,11,13.70319166,7.609348255,106.2944879,orange,kaggle_crop
117,25,54,28.68275966,6.150686363999999,29.11187663,muskmelon,kaggle_crop
100,48,16,25.71895816,5.54990242,74.51490791,maize,kaggle_crop
2,56,23,26.65333029,7.550090941,36.91852635,mothbeans,kaggle_crop
30,64,20,33.8642935,6.573531614,68.02199825,blackgram,kaggle_crop
83,58,23,19.74213321,6.381201909,65.50861389,maize,kaggle_crop
33,134,205,21.0365275,6.08551916,114.7412734,apple,kaggle_crop
21,78,19,27.16159076,6.92009048,69.85112265,blackgram,kaggle_crop
14,5,36,24.92639065,5.832525853,104.7693804,pomegranate,kaggle_crop
14,76,20,29.05941162,7.042474679,36.5011366,lentil,kaggle_crop
91,50,40,20.82477109,6.462391607000001,230.22422230000004,rice,kaggle_crop
10,56,16,28.17432665,6.828187498999998,36.35720652,mungbean,kaggle_crop
33,80,22,28.57006111,6.593961761,70.0866434,blackgram,kaggle_crop
95,12,46,26.21667586,6.32281728,54.65423596,watermelon,kaggle_crop
107,45,25,23.0865933,7.2277455160000015,71.84080724,cotton,kaggle_crop
96,13,55,29.5275305,6.700337732,21.13545688,muskmelon,kaggle_crop
2,38,18,27.53632932,6.619891497999999,45.48591922,mungbean,kaggle_crop
105,95,50,27.33368994,5.849076099,101.0494791,banana,kaggle_crop
67,46,44,26.82489244,7.093328631,153.91998069999997,jute,kaggle_crop
65,60,43,21.97199397,5.658169482000001,227.3637009,rice,kaggle_crop
70,54,46,39.73149053,6.919342407,122.7628653,papaya,kaggle_crop
82,22,45,26.22338015,6.512196212,54.60159289,watermelon,kaggle_crop
2,40,27,29.73770045,5.954626604,90.09586854,mango,kaggle_crop
38,135,203,41.36106301,6.444373116,69.92107482,grapes,kaggle_crop
25,51,24,25.5042419,9.392694614,65.07981523,mothbeans,kaggle_crop
40,24,25,28.70595247,5.445008416,95.8946444,mango,kaggle_crop
35,72,21,34.03619494,7.741418772,66.85510868,blackgram,kaggle_crop
109,10,53,26.81938687,6.5517503060000015,46.06193778,watermelon,kaggle_crop
6,123,203,12.7567962,6.130310493,66.77844567,grapes,kaggle_crop
35,64,78,17.92845928,7.496645259,85.37378769,chickpea,kaggle_crop
35,125,204,19.6491772,6.107741787999999,73.69529586,grapes,kaggle_crop
20,62,18,29.36358721,7.366542647,61.91208707,blackgram,kaggle_crop
5,23,15,25.66901098,7.408939392000001,112.5424199,orange,kaggle_crop
77,52,17,24.86374934,5.714799723,75.82270467,maize,kaggle_crop
107,58,15,23.73868041,7.55606399,76.63669195,cotton,kaggle_crop
38,61,21,30.27374995,4.696518678,127.7767134,pigeonpeas,kaggle_crop
82,75,55,27.34585147,6.281069505,92.15524332,banana,kaggle_crop
61,44,17,26.10018422,6.931756557999999,102.2662445,maize,kaggle_crop
17,58,25,31.12896766,6.455592696,32.76742894,mothbeans,kaggle_crop
84,57,25,22.53510514,6.489040367,64.40866039,maize,kaggle_crop
44,77,21,32.63918668,7.326980454,61.83876146,blackgram,kaggle_crop
19,7,10,14.78003032,6.118430299,100.1961762,orange,kaggle_crop
33,58,24,35.45790488,5.269504214,108.6333046,pigeonpeas,kaggle_crop
120,23,28,25.67324193,6.877799264,196.2736367,coffee,kaggle_crop
12,67,23,25.62896213,6.585020302999999,45.49683991,lentil,kaggle_crop
108,22,47,28.53545677,6.161123579,25.1290048,muskmelon,kaggle_crop
99,54,37,21.14347496,5.5948196260000005,198.6730942,rice,kaggle_crop
66,69,47,23.69212243,6.912299695,87.53393983,papaya,kaggle_crop
39,24,14,30.55472573,7.189259647,106.0711985,orange,kaggle_crop
83,9,45,25.85483596,6.049609892,46.85176955,watermelon,kaggle_crop
40,59,23,36.89163721,5.269084669,163.7266551,pigeonpeas,kaggle_crop
114,8,52,29.34081108,6.419083092,28.22908103,muskmelon,kaggle_crop
37,5,34,25.79490531,5.779032666,152.42387119999995,coconut,kaggle_crop
96,86,51,29.90888522,6.257369799,91.99964712,banana,kaggle_crop
9,48,22,27.77076285,6.402926221,49.50812624,mungbean,kaggle_crop
85,21,47,29.87331077,6.186770318,24.69720481,muskmelon,kaggle_crop
31,48,17,28.88078945,6.594739424,53.79732545,mungbean,kaggle_crop
90,86,55,27.96236771,5.644486582000001,97.55986676,banana,kaggle_crop
5,35,20,28.92952635,9.679240873,66.35634104,mothbeans,kaggle_crop
99,15,27,27.41711238,6.086922359,127.92461000000002,coffee,kaggle_crop
13,144,197,22.9215706,6.28022267,105.6941544,apple,kaggle_crop
13,126,204,23.1094265,6.3831802710000005,108.183792,apple,kaggle_crop
10,79,18,21.0643684,5.624731337999999,184.6226709,pigeonpeas,kaggle_crop
75,54,36,26.29465461,7.023936392,257.4914906,rice,kaggle_crop
82,40,45,26.21312799,6.667633355,180.1237765,jute,kaggle_crop
92,40,30,23.35723208,6.026287448,171.6976946,coffee,kaggle_crop
54,77,85,17.141861399999996,7.8292111439999985,83.74606679,chickpea,kaggle_crop
97,29,27,27.74576987,7.205078785,139.8619431,coffee,kaggle_crop
23,35,18,26.4908332,5.414492777,36.99362831,mothbeans,kaggle_crop
88,78,45,29.10403455,6.324270089,92.07835761,banana,kaggle_crop
32,71,85,20.62767492,6.4039823160000005,92.06630306,chickpea,kaggle_crop
39,52,53,32.51247398,6.704204398,51.07048113,papaya,kaggle_crop
61,64,52,43.30204933,6.641098708,110.562229,papaya,kaggle_crop
36,61,21,34.53823889,5.617008201,168.5948318,pigeonpeas,kaggle_crop
131,38,19,23.86814008,6.814341946,90.4547185,cotton,kaggle_crop
70,68,45,33.83508569,6.991626158,203.4044028,papaya,kaggle_crop
15,77,20,25.13163619,7.399749291,49.04015558,lentil,kaggle_crop
101,37,18,22.92360984,7.63737841,92.91915074,cotton,kaggle_crop
42,61,22,26.27274407,7.418650668,70.23207557,blackgram,kaggle_crop
92,20,55,25.10474753,6.5877912620000005,59.26519444,watermelon,kaggle_crop
1,66,23,19.54317155,4.803564468,173.1686574,pigeonpeas,kaggle_crop
36,76,75,18.38120357,8.736337905,70.52056697,chickpea,kaggle_crop
44,58,18,28.03644051,6.814410927999999,72.49507741,blackgram,kaggle_crop
40,68,17,34.1262979,7.733149554,70.40795007,blackgram,kaggle_crop
9,16,39,18.41164435,6.101198974,105.1834976,pomegranate,kaggle_crop
86,39,43,26.14576648,6.432051512,193.1007598,jute,kaggle_crop
18,23,44,23.71028128,6.184400085,105.64999070000002,pomegranate,kaggle_crop
118,13,54,24.41311871,6.039584629,44.07843475,watermelon,kaggle_crop
36,7,37,19.8671184,5.782435567,108.3168858,pomegranate,kaggle_crop
14,18,30,29.80747243,5.191265116,95.74606104,mango,kaggle_crop
39,65,53,35.33294932,6.560743092999999,235.6133585,papaya,kaggle_crop
74,39,23,22.6265115,6.78073637,88.17251033,maize,kaggle_crop
102,24,54,27.72338349,6.698468621,22.81863447,muskmelon,kaggle_crop
37,56,25,22.05592283,5.774755143999999,126.7265372,kidneybeans,kaggle_crop
39,60,15,35.09357419,5.004074623999999,116.9106908,pigeonpeas,kaggle_crop
23,138,195,22.49095104,5.7959857160000015,124.3915101,apple,kaggle_crop
113,28,48,28.87726019,6.170520517999999,24.44267592,muskmelon,kaggle_crop
118,88,52,28.65003945,5.8431631610000005,98.75084366,banana,kaggle_crop
86,37,16,20.51716779,5.561510732,67.61013737,maize,kaggle_crop
83,95,50,26.51682337,5.50947065,108.8547508,banana,kaggle_crop
89,57,43,26.91515043,6.998787171,177.22330480000005,jute,kaggle_crop
35,67,49,41.31330062,6.617066674,239.7427554,papaya,kaggle_crop
106,14,45,24.47018505,6.417011754,57.26773002,watermelon,kaggle_crop
106,21,35,25.627355,7.4285236339999985,188.5506536,coffee,kaggle_crop
11,72,20,19.52226241,5.9511774520000005,113.334026,kidneybeans,kaggle_crop
8,33,29,29.98080499,6.442393461,91.82271568,mango,kaggle_crop
26,67,24,36.97794384,5.642813116,161.48129630000005,pigeonpeas,kaggle_crop
29,21,45,23.40981539,6.749260456,105.2240743,pomegranate,kaggle_crop
113,41,20,25.0017188,7.256877571,96.32600992,cotton,kaggle_crop
66,53,41,25.0756354,7.778915154,257.0038865,rice,kaggle_crop
93,41,17,25.6217169,6.047906679,105.4654703,maize,kaggle_crop
58,63,81,19.81344531,6.515499548999999,78.96514709,chickpea,kaggle_crop
27,56,22,19.91853092,5.833010957999999,108.6434544,kidneybeans,kaggle_crop
116,52,19,22.94276687,6.114525877,67.08022574,cotton,kaggle_crop
136,36,24,22.74446976,7.59781958,90.07326633,cotton,kaggle_crop
95,16,46,27.076726500000003,6.74669542,24.4514648,muskmelon,kaggle_crop
69,51,23,22.21738222,6.80163854,106.6213157,maize,kaggle_crop
31,68,45,42.92325255,6.938313356,196.2408242,papaya,kaggle_crop
12,6,8,30.84835031,6.388617138,107.4142681,orange,kaggle_crop
26,18,27,27.45907759,5.836075368,142.1430003,coconut,kaggle_crop
97,8,52,24.9103226,6.237861736,49.48575692,watermelon,kaggle_crop
2,61,20,22.13974653,5.95561668,76.64128258,kidneybeans,kaggle_crop
29,17,29,29.20394909,5.959493188,211.2506267,coconut,kaggle_crop
71,46,40,20.2801937,7.236705436,191.9535738,rice,kaggle_crop
62,49,37,24.21744605,7.479248124,166.13658859999995,jute,kaggle_crop
12,20,39,19.86173586,6.026999326,111.0217929,pomegranate,kaggle_crop
25,12,26,28.56973521,6.436314406,134.83703480000003,coconut,kaggle_crop
25,60,22,21.63149148,5.887263027,134.3649948,kidneybeans,kaggle_crop
20,27,41,20.51343484,5.700088663,110.5764023,pomegranate,kaggle_crop
93,83,46,29.38254012,5.765308943,109.2486647,banana,kaggle_crop
37,18,30,27.63551259,6.38488418,157.91715369999997,coconut,kaggle_crop
43,68,20,29.57812712,7.497469256,69.43895491,blackgram,kaggle_crop
43,61,20,26.87187036,6.804253866,63.51822045,blackgram,kaggle_crop
4,61,21,24.84063998,6.75020529,48.77790371,lentil,kaggle_crop
11,36,31,27.92063282,6.47544932,100.2585673,mango,kaggle_crop
79,51,16,25.33797709,6.586244581,96.46380213,maize,kaggle_crop
117,26,30,27.92374437,7.079850922,115.2325531,coffee,kaggle_crop
22,28,26,27.67256197,4.947683034,92.84991507,mango,kaggle_crop
10,9,28,29.01256899,6.282955072999999,150.05003119999995,coconut,kaggle_crop
114,21,55,25.4438391,6.472756256,57.51549686,watermelon,kaggle_crop
0,19,31,25.51791333,6.271952832999999,178.7297725,coconut,kaggle_crop
86,18,45,28.96586565,6.566759102000001,22.25838137,muskmelon,kaggle_crop
36,59,46,34.28879307,6.721130542999999,127.2509777,papaya,kaggle_crop
98,7,45,27.79161808,6.157724816,26.85422624,muskmelon,kaggle_crop
6,13,29,27.31155708,5.832608027999999,201.8258633,coconut,kaggle_crop
7,28,35,30.02086169,4.66910839,96.63721027,mango,kaggle_crop
95,75,50,28.08166093,5.623615687000001,118.2761894,banana,kaggle_crop
109,21,55,24.9004602,6.770278088,57.44942094,watermelon,kaggle_crop
110,39,18,24.54795322,7.766259768999999,63.88079866,cotton,kaggle_crop
33,47,46,29.20300896,6.839443833,209.4083305,papaya,kaggle_crop
31,13,33,27.63834933,5.85971872,205.5463111,coconut,kaggle_crop
32,79,15,23.90910104,5.706198621,81.60211243,kidneybeans,kaggle_crop
9,11,8,24.85903405,6.559236744,111.78037340000002,orange,kaggle_crop
107,34,32,26.77463708,6.78006386,177.7745075,coffee,kaggle_crop
35,140,197,16.77557314,6.106190557000001,66.76285469,grapes,kaggle_crop
121,36,24,23.66457347,7.352401887,99.36898373,cotton,kaggle_crop
101,58,18,25.66891439,6.652143699,78.59595817,cotton,kaggle_crop
111,5,52,29.8843055,6.135996372,21.0000988,muskmelon,kaggle_crop
27,24,41,24.32770134,6.610251186,110.4606459,pomegranate,kaggle_crop
113,33,34,26.00373964,6.559817161000002,153.477776,coffee,kaggle_crop
115,9,52,29.06785065,6.019372459,29.1194739,muskmelon,kaggle_crop
34,6,30,27.0828252,5.948342571,171.7575545,coconut,kaggle_crop
49,61,45,32.76795887,6.764213299,240.4795923,papaya,kaggle_crop
49,69,82,18.31561493,7.26311855,81.78710463,chickpea,kaggle_crop
91,75,55,27.48612983,6.212369363,109.2768851,banana,kaggle_crop
27,43,23,31.70447482,5.875333778,44.94317432,mothbeans,kaggle_crop
74,40,40,25.13842773,6.386259977999999,169.33884650000005,jute,kaggle_crop
86,26,27,27.13140403,6.081172981,192.4280381,coffee,kaggle_crop
58,51,47,42.13473976,6.757470637000001,197.402901,papaya,kaggle_crop
24,21,42,20.82210727,6.999014379,109.4429934,pomegranate,kaggle_crop
44,60,55,34.2804607,6.825371185,98.54047745,papaya,kaggle_crop
110,22,47,29.03157242,6.243673725,24.93861254,muskmelon,kaggle_crop
13,61,22,19.44084326,7.728832424,46.83130119,lentil,kaggle_crop
16,35,31,32.27652024,5.316875978000001,95.99487068,mango,kaggle_crop
25,64,20,33.15122581,4.807776748999999,105.03802749999998,pigeonpeas,kaggle_crop
117,81,53,29.50704598,5.507641777999999,98.12565829,banana,kaggle_crop
99,57,35,26.75754171,5.960370061,272.29990560000005,rice,kaggle_crop
75,53,18,20.68899915,6.864793607,103.651438,maize,kaggle_crop
40,121,199,26.18159716,6.315586313,66.05911698,grapes,kaggle_crop
69,46,41,23.64124821,5.012139669,263.1103304,rice,kaggle_crop
9,25,41,24.81530144,5.972714857000001,109.2853418,pomegranate,kaggle_crop
26,66,22,18.06486101,6.300479414,51.54922825,lentil,kaggle_crop
89,22,52,24.89681131,6.217300786,53.14626213,watermelon,kaggle_crop
35,145,195,22.03911546,6.231950009,110.9804014,apple,kaggle_crop
78,37,22,25.34217103,6.330554389,74.52082026,maize,kaggle_crop
27,64,21,32.84213012,7.543804222999999,73.67166182,blackgram,kaggle_crop
37,65,16,22.8352024,5.683548308,63.59276673,kidneybeans,kaggle_crop
81,6,55,24.88910524,6.110142735,51.70699144,watermelon,kaggle_crop
27,61,15,25.2653291,6.958054839,48.33941188,lentil,kaggle_crop
27,56,20,19.25975367,5.542690119,94.9533526,kidneybeans,kaggle_crop
81,56,36,23.39605743,7.097586415,174.78764109999997,jute,kaggle_crop
32,25,9,10.35609594,7.796034006,101.1456947,orange,kaggle_crop
0,55,22,22.98666928,5.916779289,143.85849380000005,kidneybeans,kaggle_crop
25,76,17,31.74105409,7.241148507,62.3061735,blackgram,kaggle_crop
16,77,22,31.48469278,6.574209678,100.546816,pigeonpeas,kaggle_crop
3,28,33,30.33723921,5.755049971,94.42850522,mango,kaggle_crop
31,40,22,29.40889385,6.365513634,53.35486977,mungbean,kaggle_crop
1,124,199,23.71059131,5.658473817000001,112.66765890000002,apple,kaggle_crop
12,142,203,31.3115978,5.972850837999999,65.01095312,grapes,kaggle_crop
34,21,42,18.75927679,6.648687273999999,111.0196744,pomegranate,kaggle_crop
93,94,53,25.86632408,6.079178787999999,114.5357503,banana,kaggle_crop
82,25,51,24.31334971,6.074209622000001,48.11248366,watermelon,kaggle_crop
8,6,33,28.27804288,6.095261012999999,171.9457959,coconut,kaggle_crop
11,60,23,27.33684386,7.033012777000001,51.09802625,mungbean,kaggle_crop
30,137,200,22.91430043,5.603413172000001,118.6044645,apple,kaggle_crop
53,67,17,31.77681682,7.296972161,61.46892873,blackgram,kaggle_crop
99,70,46,26.59580783,5.727469947,100.5123341,banana,kaggle_crop
7,126,203,16.76201707,5.662140095,73.28712806,grapes,kaggle_crop
26,10,33,28.27298134,6.07071786,198.8234862,coconut,kaggle_crop
27,71,23,23.45379018,7.10959773,150.87122019999995,pigeonpeas,kaggle_crop
2,140,197,22.69780133,5.53456749,105.0508234,apple,kaggle_crop
111,6,53,26.493064500000006,6.313512998999999,46.06382209,watermelon,kaggle_crop
35,80,25,28.09269012,4.895927306,197.1144011,pigeonpeas,kaggle_crop
120,23,55,27.84492803,6.732049075,26.47844429,muskmelon,kaggle_crop
119,25,51,26.47330219,6.283818329,53.65742581,watermelon,kaggle_crop
88,54,44,25.7354293,6.149410611,233.1321372,rice,kaggle_crop
9,141,202,21.01245395,6.119495295,66.38448261,grapes,kaggle_crop
133,50,25,25.72180042,7.569454601,99.93100821,cotton,kaggle_crop
10,71,18,19.54284889,6.151029296,173.11069819999997,pigeonpeas,kaggle_crop
19,123,200,34.76086052,6.167013532,65.70430027,grapes,kaggle_crop
44,75,22,30.0328403,7.574561547,71.21006868,blackgram,kaggle_crop
20,79,77,18.54988627,7.64867466,76.32565249,chickpea,kaggle_crop
76,56,39,24.39459498,6.551130445,197.1220049,jute,kaggle_crop
19,30,30,29.56549169,5.826381164,224.83157290000003,coconut,kaggle_crop
95,14,50,26.6333118,6.560443519,56.31866159,watermelon,kaggle_crop
121,53,19,23.51308653,7.976889497999999,80.11272117,cotton,kaggle_crop
37,38,32,31.85744939,5.417340525,91.55845821,mango,kaggle_crop
80,15,28,23.11438731,6.703270635,161.8944624,coffee,kaggle_crop
4,19,43,18.07132963,5.7794274020000005,106.3602023,pomegranate,kaggle_crop
90,16,45,24.92093261,6.291540277999999,50.55710813,watermelon,kaggle_crop
25,68,19,29.39982732,7.1084501210000015,67.47677295,blackgram,kaggle_crop
9,17,32,25.94951662,5.842317989,172.0540491,coconut,kaggle_crop
110,14,51,27.02415146,6.085444691,21.26034986,muskmelon,kaggle_crop
103,42,17,24.29470232,6.527541661,81.05902285,cotton,kaggle_crop
36,67,77,18.36952567,7.152811172000001,79.26357665,chickpea,kaggle_crop
20,72,19,32.47648301,7.397190844,65.82045699999999,blackgram,kaggle_crop
5,16,31,35.96054636,4.555688532,98.00644238,mango,kaggle_crop
10,125,196,22.31253665,5.730557448,113.0688155,apple,kaggle_crop
63,43,19,18.51816776,6.641906353,90.988051,maize,kaggle_crop
3,60,19,25.74679443,4.820788186000001,100.7791633,pigeonpeas,kaggle_crop
91,21,50,24.33528185,6.762030215,48.32113628,watermelon,kaggle_crop
81,16,45,26.90435747,6.727468157000001,59.75980023,watermelon,kaggle_crop
25,63,20,15.78601387,5.502999119,95.17028129,kidneybeans,kaggle_crop
45,61,78,19.48649305,6.489389282,81.52842690000001,chickpea,kaggle_crop
118,21,34,24.38534644,7.234258375,119.6324109,coffee,kaggle_crop
24,6,32,28.11321494,6.387067562,172.48136409999995,coconut,kaggle_crop
100,6,53,29.05248036,6.105909623,23.66620626,muskmelon,kaggle_crop
123,50,16,23.04920461,6.498052108,70.65644296,cotton,kaggle_crop
38,138,204,25.11108456,6.325480034,73.01026829,grapes,kaggle_crop
104,35,28,27.51006055,6.983732393,143.9955548,coffee,kaggle_crop
28,27,34,32.45465292,6.526654345,95.04871605,mango,kaggle_crop
25,27,41,19.20090378,6.9235093710000015,108.0423555,pomegranate,kaggle_crop
85,89,51,29.21144871,6.1581644220000005,108.5501443,banana,kaggle_crop
122,59,18,23.5000992,6.219469084,79.81328183,cotton,kaggle_crop
23,5,44,21.20725375,7.16300467,107.5660804,pomegranate,kaggle_crop
14,67,15,19.56376468,5.690065688,139.2921004,kidneybeans,kaggle_crop
21,38,20,27.10508014,5.794289715,62.20279647,mothbeans,kaggle_crop
