Unnamed: 0,area,crop,year,yield,rainfall,pesticides,temperature,data_source
25405,Spain,sweet potatoes,1999,16.0726,636.0,33614.0,17.43,kaggle_yield
25406,Spain,wheat,1999,2.0987,636.0,33614.0,17.14,kaggle_yield
25407,Spain,wheat,1999,2.0987,636.0,33614.0,12.09,kaggle_yield
25408,Spain,wheat,1999,2.0987,636.0,33614.0,17.43,kaggle_yield
25409,Spain,maize,2000,9.2157,636.0,34597.0,17.15,kaggle_yield
25410,Spain,maize,2000,9.2157,636.0,34597.0,12.2,kaggle_yield
25411,Spain,maize,2000,9.2157,636.0,34597.0,17.47,kaggle_yield
25412,Spain,potatoes,2000,25.919600000000003,636.0,34597.0,17.15,kaggle_yield
25413,Spain,potatoes,2000,25.919600000000003,636.0,34597.0,12.2,kaggle_yield
25414,Spain,potatoes,2000,25.919600000000003,636.0,34597.0,17.47,kaggle_yield
25415,Spain,"rice, paddy",2000,7.0661000000000005,636.0,34597.0,17.15,kaggle_yield
25416,Spain,"rice, paddy",2000,7.0661000000000005,636.0,34597.0,12.2,kaggle_yield
25417,Spain,"rice, paddy",2000,7.0661000000000005,636.0,34597.0,17.47,kaggle_yield
25418,Spain,sorghum,2000,4.7033000000000005,636.0,34597.0,17.15,kaggle_yield
25419,Spain,sorghum,2000,4.7033000000000005,636.0,34597.0,12.2,kaggle_yield
25420,Spain,sorghum,2000,4.7033000000000005,636.0,34597.0,17.47,kaggle_yield
25421,Spain,soybeans,2000,2.1870000000000003,636.0,34597.0,17.15,kaggle_yield
25422,Spain,soybeans,2000,2.1870000000000003,636.0,34597.0,12.2,kaggle_yield
25423,Spain,soybeans,2000,2.1870000000000003,636.0,34597.0,17.47,kaggle_yield
25424,Spain,sweet potatoes,2000,14.9938,636.0,34597.0,17.15,kaggle_yield
25425,Spain,sweet potatoes,2000,14.9938,636.0,34597.0,12.2,kaggle_yield
25426,Spain,sweet potatoes,2000,14.9938,636.0,34597.0,17.47,kaggle_yield
25427,Spain,wheat,2000,3.0997000000000003,636.0,34597.0,17.15,kaggle_yield
25428,Spain,wheat,2000,3.0997000000000003,636.0,34597.0,12.2,kaggle_yield
25429,Spain,wheat,2000,3.0997000000000003,636.0,34597.0,17.47,kaggle_yield
25430,Spain,maize,2001,9.7208,636.0,35700.0,17.27,kaggle_yield
25431,Spain,maize,2001,9.7208,636.0,35700.0,12.33,kaggle_yield
25432,Spain,maize,2001,9.7208,636.0,35700.0,17.84,kaggle_yield
25433,Spain,potatoes,2001,25.9926,636.0,35700.0,17.27,kaggle_yield
25434,Spain,potatoes,2001,25.9926,636.0,35700.0,12.33,kaggle_yield
25435,Spain,potatoes,2001,25.9926,636.0,35700.0,17.84,kaggle_yield
25436,Spain,"rice, paddy",2001,7.5795,636.0,35700.0,17.27,kaggle_yield
25437,Spain,"rice, paddy",2001,7.5795,636.0,35700.0,12.33,kaggle_yield
25438,Spain,"rice, paddy",2001,7.5795,636.0,35700.0,17.84,kaggle_yield
25439,Spain,sorghum,2001,3.8704,636.0,35700.0,17.27,kaggle_yield
25440,Spain,sorghum,2001,3.8704,636.0,35700.0,12.33,kaggle_yield
25441,Spain,sorghum,2001,3.8704,636.0,35700.0,17.84,kaggle_yield
25442,Spain,soybeans,2001,2.6795,636.0,35700.0,17.27,kaggle_yield
25443,Spain,soybeans,2001,2.6795,636.0,35700.0,12.33,kaggle_yield
25444,Spain,soybeans,2001,2.6795,636.0,35700.0,17.84,kaggle_yield
25445,Spain,sweet potatoes,2001,19.576600000000003,636.0,35700.0,17.27,kaggle_yield
25446,Spain,sweet potatoes,2001,19.576600000000003,636.0,35700.0,12.33,kaggle_yield
25447,Spain,sweet potatoes,2001,19.576600000000003,636.0,35700.0,17.84,kaggle_yield
25448,Spain,wheat,2001,2.3003,636.0,35700.0,17.27,kaggle_yield
25449,Spain,wheat,2001,2.3003,636.0,35700.0,12.33,kaggle_yield
25450,Spain,wheat,2001,2.3003,636.0,35700.0,17.84,kaggle_yield
25451,Spain,maize,2002,9.5142,636.0,40727.0,17.16,kaggle_yield
25452,Spain,maize,2002,9.5142,636.0,40727.0,12.52,kaggle_yield
25453,Spain,maize,2002,9.5142,636.0,40727.0,17.51,kaggle_yield
25454,Spain,potatoes,2002,27.946,636.0,40727.0,17.16,kaggle_yield
25455,Spain,potatoes,2002,27.946,636.0,40727.0,12.52,kaggle_yield
25456,Spain,potatoes,2002,27.946,636.0,40727.0,17.51,kaggle_yield
25457,Spain,"rice, paddy",2002,7.2172,636.0,40727.0,17.16,kaggle_yield
25458,Spain,"rice, paddy",2002,7.2172,636.0,40727.0,12.52,kaggle_yield
25459,Spain,"rice, paddy",2002,7.2172,636.0,40727.0,17.51,kaggle_yield
25460,Spain,sorghum,2002,3.797,636.0,40727.0,17.16,kaggle_yield
25461,Spain,sorghum,2002,3.797,636.0,40727.0,12.52,kaggle_yield
25462,Spain,sorghum,2002,3.797,636.0,40727.0,17.51,kaggle_yield
25463,Spain,soybeans,2002,2.6667,636.0,40727.0,17.16,kaggle_yield
25464,Spain,soybeans,2002,2.6667,636.0,40727.0,12.52,kaggle_yield
25465,Spain,soybeans,2002,2.6667,636.0,40727.0,17.51,kaggle_yield
25466,Spain,sweet potatoes,2002,17.134900000000002,636.0,40727.0,17.16,kaggle_yield
25467,Spain,sweet potatoes,2002,17.134900000000002,636.0,40727.0,12.52,kaggle_yield
25468,Spain,sweet potatoes,2002,17.134900000000002,636.0,40727.0,17.51,kaggle_yield
25469,Spain,wheat,2002,2.8347,636.0,40727.0,17.16,kaggle_yield
25470,Spain,wheat,2002,2.8347,636.0,40727.0,12.52,kaggle_yield
25471,Spain,wheat,2002,2.8347,636.0,40727.0,17.51,kaggle_yield
25472,Spain,maize,2004,10.0691,636.0,47445.0,17.12,kaggle_yield
25473,Spain,maize,2004,10.0691,636.0,47445.0,12.17,kaggle_yield
25474,Spain,maize,2004,10.0691,636.0,47445.0,17.41,kaggle_yield
25475,Spain,potatoes,2004,27.1599,636.0,47445.0,17.12,kaggle_yield
25476,Spain,potatoes,2004,27.1599,636.0,47445.0,12.17,kaggle_yield
25477,Spain,potatoes,2004,27.1599,636.0,47445.0,17.41,kaggle_yield
25478,Spain,"rice, paddy",2004,7.2015,636.0,47445.0,17.12,kaggle_yield
25479,Spain,"rice, paddy",2004,7.2015,636.0,47445.0,12.17,kaggle_yield
25480,Spain,"rice, paddy",2004,7.2015,636.0,47445.0,17.41,kaggle_yield
25481,Spain,sorghum,2004,3.4355,636.0,47445.0,17.12,kaggle_yield
25482,Spain,sorghum,2004,3.4355,636.0,47445.0,12.17,kaggle_yield
25483,Spain,sorghum,2004,3.4355,636.0,47445.0,17.41,kaggle_yield
25484,Spain,soybeans,2004,2.6622000000000003,636.0,47445.0,17.12,kaggle_yield
25485,Spain,soybeans,2004,2.6622000000000003,636.0,47445.0,12.17,kaggle_yield
25486,Spain,soybeans,2004,2.6622000000000003,636.0,47445.0,17.41,kaggle_yield
25487,Spain,sweet potatoes,2004,16.5915,636.0,47445.0,17.12,kaggle_yield
25488,Spain,sweet potatoes,2004,16.5915,636.0,47445.0,12.17,kaggle_yield
25489,Spain,sweet potatoes,2004,16.5915,636.0,47445.0,17.41,kaggle_yield
25490,Spain,wheat,2004,3.2628000000000004,636.0,47445.0,17.12,kaggle_yield
25491,Spain,wheat,2004,3.2628000000000004,636.0,47445.0,12.17,kaggle_yield
25492,Spain,wheat,2004,3.2628000000000004,636.0,47445.0,17.41,kaggle_yield
25493,Spain,maize,2005,9.6099,636.0,41017.0,16.69,kaggle_yield
25494,Spain,maize,2005,9.6099,636.0,41017.0,12.26,kaggle_yield
25495,Spain,maize,2005,9.6099,636.0,41017.0,16.97,kaggle_yield
25496,Spain,potatoes,2005,26.9844,636.0,41017.0,16.69,kaggle_yield
25497,Spain,potatoes,2005,26.9844,636.0,41017.0,12.26,kaggle_yield
25498,Spain,potatoes,2005,26.9844,636.0,41017.0,16.97,kaggle_yield
25499,Spain,"rice, paddy",2005,6.916600000000001,636.0,41017.0,16.69,kaggle_yield
25500,Spain,"rice, paddy",2005,6.916600000000001,636.0,41017.0,12.26,kaggle_yield
25501,Spain,"rice, paddy",2005,6.916600000000001,636.0,41017.0,16.97,kaggle_yield
25502,Spain,sorghum,2005,3.3972,636.0,41017.0,16.69,kaggle_yield
25503,Spain,sorghum,2005,3.3972,636.0,41017.0,12.26,kaggle_yield
25504,Spain,sorghum,2005,3.3972,636.0,41017.0,16.97,kaggle_yield
25505,Spain,soybeans,2005,2.4907,636.0,41017.0,16.69,kaggle_yield
25506,Spain,soybeans,2005,2.4907,636.0,41017.0,12.26,kaggle_yield
25507,Spain,soybeans,2005,2.4907,636.0,41017.0,16.97,kaggle_yield
25508,Spain,sweet potatoes,2005,16.143900000000002,636.0,41017.0,16.69,kaggle_yield
25509,Spain,sweet potatoes,2005,16.143900000000002,636.0,41017.0,12.26,kaggle_yield
25510,Spain,sweet potatoes,2005,16.143900000000002,636.0,41017.0,16.97,kaggle_yield
25511,Spain,wheat,2005,1.7707000000000002,636.0,41017.0,16.69,kaggle_yield
25512,Spain,wheat,2005,1.7707000000000002,636.0,41017.0,12.26,kaggle_yield
25513,Spain,wheat,2005,1.7707000000000002,636.0,41017.0,16.97,kaggle_yield
25514,Spain,maize,2006,9.7437,636.0,39767.0,17.81,kaggle_yield
25515,Spain,maize,2006,9.7437,636.0,39767.0,13.06,kaggle_yield
25516,Spain,maize,2006,9.7437,636.0,39767.0,17.97,kaggle_yield
25517,Spain,potatoes,2006,28.842100000000002,636.0,39767.0,17.81,kaggle_yield
25518,Spain,potatoes,2006,28.842100000000002,636.0,39767.0,13.06,kaggle_yield
25519,Spain,potatoes,2006,28.842100000000002,636.0,39767.0,17.97,kaggle_yield
25520,Spain,"rice, paddy",2006,6.7992,636.0,39767.0,17.81,kaggle_yield
25521,Spain,"rice, paddy",2006,6.7992,636.0,39767.0,13.06,kaggle_yield
25522,Spain,"rice, paddy",2006,6.7992,636.0,39767.0,17.97,kaggle_yield
25523,Spain,sorghum,2006,3.7858,636.0,39767.0,17.81,kaggle_yield
25524,Spain,sorghum,2006,3.7858,636.0,39767.0,13.06,kaggle_yield
25525,Spain,sorghum,2006,3.7858,636.0,39767.0,17.97,kaggle_yield
25526,Spain,soybeans,2006,2.4111000000000002,636.0,39767.0,17.81,kaggle_yield
25527,Spain,soybeans,2006,2.4111000000000002,636.0,39767.0,13.06,kaggle_yield
25528,Spain,soybeans,2006,2.4111000000000002,636.0,39767.0,17.97,kaggle_yield
25529,Spain,sweet potatoes,2006,16.8349,636.0,39767.0,17.81,kaggle_yield
25530,Spain,sweet potatoes,2006,16.8349,636.0,39767.0,13.06,kaggle_yield
25531,Spain,sweet potatoes,2006,16.8349,636.0,39767.0,17.97,kaggle_yield
25532,Spain,wheat,2006,2.8755,636.0,39767.0,17.81,kaggle_yield
25533,Spain,wheat,2006,2.8755,636.0,39767.0,13.06,kaggle_yield
25534,Spain,wheat,2006,2.8755,636.0,39767.0,17.97,kaggle_yield
25535,Spain,maize,2007,10.0027,636.0,39286.0,17.24,kaggle_yield
25536,Spain,maize,2007,10.0027,636.0,39286.0,11.89,kaggle_yield
25537,Spain,maize,2007,10.0027,636.0,39286.0,17.41,kaggle_yield
25538,Spain,potatoes,2007,28.9238,636.0,39286.0,17.24,kaggle_yield
25539,Spain,potatoes,2007,28.9238,636.0,39286.0,11.89,kaggle_yield
25540,Spain,potatoes,2007,28.9238,636.0,39286.0,17.41,kaggle_yield
25541,Spain,"rice, paddy",2007,7.122800000000001,636.0,39286.0,17.24,kaggle_yield
25542,Spain,"rice, paddy",2007,7.122800000000001,636.0,39286.0,11.89,kaggle_yield
25543,Spain,"rice, paddy",2007,7.122800000000001,636.0,39286.0,17.41,kaggle_yield
25544,Spain,sorghum,2007,3.6620000000000004,636.0,39286.0,17.24,kaggle_yield
25545,Spain,sorghum,2007,3.6620000000000004,636.0,39286.0,11.89,kaggle_yield
25546,Spain,sorghum,2007,3.6620000000000004,636.0,39286.0,17.41,kaggle_yield
25547,Spain,soybeans,2007,2.6744000000000003,636.0,39286.0,17.24,kaggle_yield
25548,Spain,soybeans,2007,2.6744000000000003,636.0,39286.0,11.89,kaggle_yield
25549,Spain,soybeans,2007,2.6744000000000003,636.0,39286.0,17.41,kaggle_yield
25550,Spain,sweet potatoes,2007,16.880200000000002,636.0,39286.0,17.24,kaggle_yield
25551,Spain,sweet potatoes,2007,16.880200000000002,636.0,39286.0,11.89,kaggle_yield
25552,Spain,sweet potatoes,2007,16.880200000000002,636.0,39286.0,17.41,kaggle_yield
25553,Spain,wheat,2007,3.5692000000000004,636.0,39286.0,17.24,kaggle_yield
25554,Spain,wheat,2007,3.5692000000000004,636.0,39286.0,11.89,kaggle_yield
25555,Spain,wheat,2007,3.5692000000000004,636.0,39286.0,17.41,kaggle_yield
25556,Spain,maize,2008,9.9061,636.0,40719.0,16.92,kaggle_yield
25557,Spain,maize,2008,9.9061,636.0,40719.0,11.92,kaggle_yield
25558,Spain,maize,2008,9.9061,636.0,40719.0,17.21,kaggle_yield
25559,Spain,potatoes,2008,26.2166,636.0,40719.0,16.92,kaggle_yield
25560,Spain,potatoes,2008,26.2166,636.0,40719.0,11.92,kaggle_yield
25561,Spain,potatoes,2008,26.2166,636.0,40719.0,17.21,kaggle_yield
25562,Spain,"rice, paddy",2008,6.922000000000001,636.0,40719.0,16.92,kaggle_yield
25563,Spain,"rice, paddy",2008,6.922000000000001,636.0,40719.0,11.92,kaggle_yield
25564,Spain,"rice, paddy",2008,6.922000000000001,636.0,40719.0,17.21,kaggle_yield
25565,Spain,sorghum,2008,3.2797,636.0,40719.0,16.92,kaggle_yield
25566,Spain,sorghum,2008,3.2797,636.0,40719.0,11.92,kaggle_yield
25567,Spain,sorghum,2008,3.2797,636.0,40719.0,17.21,kaggle_yield
25568,Spain,soybeans,2008,2.9801,636.0,40719.0,16.92,kaggle_yield
25569,Spain,soybeans,2008,2.9801,636.0,40719.0,11.92,kaggle_yield
25570,Spain,soybeans,2008,2.9801,636.0,40719.0,17.21,kaggle_yield
25571,Spain,sweet potatoes,2008,17.1052,636.0,40719.0,16.92,kaggle_yield
25572,Spain,sweet potatoes,2008,17.1052,636.0,40719.0,11.92,kaggle_yield
25573,Spain,sweet potatoes,2008,17.1052,636.0,40719.0,17.21,kaggle_yield
25574,Spain,wheat,2008,3.2483,636.0,40719.0,16.92,kaggle_yield
25575,Spain,wheat,2008,3.2483,636.0,40719.0,11.92,kaggle_yield
25576,Spain,wheat,2008,3.2483,636.0,40719.0,17.21,kaggle_yield
25577,Spain,maize,2009,10.074900000000001,636.0,35199.0,17.45,kaggle_yield
25578,Spain,maize,2009,10.074900000000001,636.0,35199.0,12.96,kaggle_yield
25579,Spain,maize,2009,10.074900000000001,636.0,35199.0,17.61,kaggle_yield
25580,Spain,potatoes,2009,31.8545,636.0,35199.0,17.45,kaggle_yield
25581,Spain,potatoes,2009,31.8545,636.0,35199.0,12.96,kaggle_yield
25582,Spain,potatoes,2009,31.8545,636.0,35199.0,17.61,kaggle_yield
25583,Spain,"rice, paddy",2009,7.6593,636.0,35199.0,17.45,kaggle_yield
25584,Spain,"rice, paddy",2009,7.6593,636.0,35199.0,12.96,kaggle_yield
25585,Spain,"rice, paddy",2009,7.6593,636.0,35199.0,17.61,kaggle_yield
25586,Spain,sorghum,2009,4.3472,636.0,35199.0,17.45,kaggle_yield
25587,Spain,sorghum,2009,4.3472,636.0,35199.0,12.96,kaggle_yield
25588,Spain,sorghum,2009,4.3472,636.0,35199.0,17.61,kaggle_yield
25589,Spain,soybeans,2009,2.2189,636.0,35199.0,17.45,kaggle_yield
25590,Spain,soybeans,2009,2.2189,636.0,35199.0,12.96,kaggle_yield
25591,Spain,soybeans,2009,2.2189,636.0,35199.0,17.61,kaggle_yield
25592,Spain,sweet potatoes,2009,17.2128,636.0,35199.0,17.45,kaggle_yield
25593,Spain,sweet potatoes,2009,17.2128,636.0,35199.0,12.96,kaggle_yield
25594,Spain,sweet potatoes,2009,17.2128,636.0,35199.0,17.61,kaggle_yield
25595,Spain,wheat,2009,2.7103,636.0,35199.0,17.45,kaggle_yield
25596,Spain,wheat,2009,2.7103,636.0,35199.0,12.96,kaggle_yield
25597,Spain,wheat,2009,2.7103,636.0,35199.0,17.61,kaggle_yield
25598,Spain,maize,2010,10.5553,636.0,39043.0,16.51,kaggle_yield
25599,Spain,maize,2010,10.5553,636.0,39043.0,12.01,kaggle_yield
25600,Spain,maize,2010,10.5553,636.0,39043.0,16.83,kaggle_yield
25601,Spain,potatoes,2010,29.391000000000002,636.0,39043.0,16.51,kaggle_yield
25602,Spain,potatoes,2010,29.391000000000002,636.0,39043.0,12.01,kaggle_yield
25603,Spain,potatoes,2010,29.391000000000002,636.0,39043.0,16.83,kaggle_yield
25604,Spain,"rice, paddy",2010,7.5936,636.0,39043.0,16.51,kaggle_yield
25605,Spain,"rice, paddy",2010,7.5936,636.0,39043.0,12.01,kaggle_yield
25606,Spain,"rice, paddy",2010,7.5936,636.0,39043.0,16.83,kaggle_yield
25607,Spain,sorghum,2010,5.1206000000000005,636.0,39043.0,16.51,kaggle_yield
25608,Spain,sorghum,2010,5.1206000000000005,636.0,39043.0,12.01,kaggle_yield
25609,Spain,sorghum,2010,5.1206000000000005,636.0,39043.0,16.83,kaggle_yield
25610,Spain,soybeans,2010,2.3655,636.0,39043.0,16.51,kaggle_yield
25611,Spain,soybeans,2010,2.3655,636.0,39043.0,12.01,kaggle_yield
25612,Spain,soybeans,2010,2.3655,636.0,39043.0,16.83,kaggle_yield
25613,Spain,sweet potatoes,2010,18.7394,636.0,39043.0,16.51,kaggle_yield
25614,Spain,sweet potatoes,2010,18.7394,636.0,39043.0,12.01,kaggle_yield
25615,Spain,sweet potatoes,2010,18.7394,636.0,39043.0,16.83,kaggle_yield
25616,Spain,wheat,2010,3.0498000000000003,636.0,39043.0,16.51,kaggle_yield
25617,Spain,wheat,2010,3.0498000000000003,636.0,39043.0,12.01,kaggle_yield
25618,Spain,wheat,2010,3.0498000000000003,636.0,39043.0,16.83,kaggle_yield
25619,Spain,maize,2011,11.373800000000001,636.0,53549.0,17.9,kaggle_yield
25620,Spain,maize,2011,11.373800000000001,636.0,53549.0,13.28,kaggle_yield
25621,Spain,maize,2011,11.373800000000001,636.0,53549.0,17.98,kaggle_yield
25622,Spain,potatoes,2011,30.7406,636.0,53549.0,17.9,kaggle_yield
25623,Spain,potatoes,2011,30.7406,636.0,53549.0,13.28,kaggle_yield
25624,Spain,potatoes,2011,30.7406,636.0,53549.0,17.98,kaggle_yield
25625,Spain,"rice, paddy",2011,7.58,636.0,53549.0,17.9,kaggle_yield
25626,Spain,"rice, paddy",2011,7.58,636.0,53549.0,13.28,kaggle_yield
25627,Spain,"rice, paddy",2011,7.58,636.0,53549.0,17.98,kaggle_yield
25628,Spain,sorghum,2011,4.3201,636.0,53549.0,17.9,kaggle_yield
25629,Spain,sorghum,2011,4.3201,636.0,53549.0,13.28,kaggle_yield
25630,Spain,sorghum,2011,4.3201,636.0,53549.0,17.98,kaggle_yield
25631,Spain,soybeans,2011,2.4893,636.0,53549.0,17.9,kaggle_yield
25632,Spain,soybeans,2011,2.4893,636.0,53549.0,13.28,kaggle_yield
25633,Spain,soybeans,2011,2.4893,636.0,53549.0,17.98,kaggle_yield
25634,Spain,sweet potatoes,2011,17.941000000000003,636.0,53549.0,17.9,kaggle_yield
25635,Spain,sweet potatoes,2011,17.941000000000003,636.0,53549.0,13.28,kaggle_yield
25636,Spain,sweet potatoes,2011,17.941000000000003,636.0,53549.0,17.98,kaggle_yield
25637,Spain,wheat,2011,3.4475000000000002,636.0,53549.0,17.9,kaggle_yield
25638,Spain,wheat,2011,3.4475000000000002,636.0,53549.0,13.28,kaggle_yield
25639,Spain,wheat,2011,3.4475000000000002,636.0,53549.0,17.98,kaggle_yield
25640,Spain,maize,2012,10.916400000000001,636.0,48668.0,17.51,kaggle_yield
25641,Spain,maize,2012,10.916400000000001,636.0,48668.0,12.33,kaggle_yield
25642,Spain,maize,2012,10.916400000000001,636.0,48668.0,17.65,kaggle_yield
25643,Spain,potatoes,2012,30.4387,636.0,48668.0,17.51,kaggle_yield
25644,Spain,potatoes,2012,30.4387,636.0,48668.0,12.33,kaggle_yield
25645,Spain,potatoes,2012,30.4387,636.0,48668.0,17.65,kaggle_yield
25646,Spain,"rice, paddy",2012,7.9739,636.0,48668.0,17.51,kaggle_yield
25647,Spain,"rice, paddy",2012,7.9739,636.0,48668.0,12.33,kaggle_yield
25648,Spain,"rice, paddy",2012,7.9739,636.0,48668.0,17.65,kaggle_yield
25649,Spain,sorghum,2012,3.5584000000000002,636.0,48668.0,17.51,kaggle_yield
25650,Spain,sorghum,2012,3.5584000000000002,636.0,48668.0,12.33,kaggle_yield
25651,Spain,sorghum,2012,3.5584000000000002,636.0,48668.0,17.65,kaggle_yield
25652,Spain,soybeans,2012,2.7713,636.0,48668.0,17.51,kaggle_yield
25653,Spain,soybeans,2012,2.7713,636.0,48668.0,12.33,kaggle_yield
25654,Spain,soybeans,2012,2.7713,636.0,48668.0,17.65,kaggle_yield
25655,Spain,sweet potatoes,2012,16.4267,636.0,48668.0,17.51,kaggle_yield
25656,Spain,sweet potatoes,2012,16.4267,636.0,48668.0,12.33,kaggle_yield
25657,Spain,sweet potatoes,2012,16.4267,636.0,48668.0,17.65,kaggle_yield
25658,Spain,wheat,2012,2.3718,636.0,48668.0,17.51,kaggle_yield
25659,Spain,wheat,2012,2.3718,636.0,48668.0,12.33,kaggle_yield
25660,Spain,wheat,2012,2.3718,636.0,48668.0,17.65,kaggle_yield
25661,Spain,maize,2013,11.044500000000001,636.0,54197.0,17.0,kaggle_yield
25662,Spain,maize,2013,11.044500000000001,636.0,54197.0,12.68,kaggle_yield
25663,Spain,maize,2013,11.044500000000001,636.0,54197.0,17.46,kaggle_yield
25664,Spain,potatoes,2013,30.936700000000002,636.0,54197.0,17.0,kaggle_yield
25665,Spain,potatoes,2013,30.936700000000002,636.0,54197.0,12.68,kaggle_yield
25666,Spain,potatoes,2013,30.936700000000002,636.0,54197.0,17.46,kaggle_yield
25667,Spain,"rice, paddy",2013,7.7902000000000005,636.0,54197.0,17.0,kaggle_yield
25668,Spain,"rice, paddy",2013,7.7902000000000005,636.0,54197.0,12.68,kaggle_yield
25669,Spain,"rice, paddy",2013,7.7902000000000005,636.0,54197.0,17.46,kaggle_yield
25670,Spain,sorghum,2013,5.0111,636.0,54197.0,17.0,kaggle_yield
25671,Spain,sorghum,2013,5.0111,636.0,54197.0,12.68,kaggle_yield
25672,Spain,sorghum,2013,5.0111,636.0,54197.0,17.46,kaggle_yield
25673,Spain,soybeans,2013,2.8000000000000003,636.0,54197.0,17.0,kaggle_yield
25674,Spain,soybeans,2013,2.8000000000000003,636.0,54197.0,12.68,kaggle_yield
25675,Spain,soybeans,2013,2.8000000000000003,636.0,54197.0,17.46,kaggle_yield
25676,Spain,sweet potatoes,2013,16.1919,636.0,54197.0,17.0,kaggle_yield
25677,Spain,sweet potatoes,2013,16.1919,636.0,54197.0,12.68,kaggle_yield
25678,Spain,sweet potatoes,2013,16.1919,636.0,54197.0,17.46,kaggle_yield
25679,Spain,wheat,2013,3.6447000000000003,636.0,54197.0,17.0,kaggle_yield
25680,Spain,wheat,2013,3.6447000000000003,636.0,54197.0,12.68,kaggle_yield
25681,Spain,wheat,2013,3.6447000000000003,636.0,54197.0,17.46,kaggle_yield
25682,Sri Lanka,cassava,1990,8.771700000000001,1712.0,1571.33,26.53,kaggle_yield
25683,Sri Lanka,maize,1990,1.1227,1712.0,1571.33,26.53,kaggle_yield
25684,Sri Lanka,plantains and others,1990,14.0381,1712.0,1571.33,26.53,kaggle_yield
25685,Sri Lanka,potatoes,1990,11.052000000000001,1712.0,1571.33,26.53,kaggle_yield
25686,Sri Lanka,"rice, paddy",1990,3.0643000000000002,1712.0,1571.33,26.53,kaggle_yield
25687,Sri Lanka,sorghum,1990,0.7143,1712.0,1571.33,26.53,kaggle_yield
25688,Sri Lanka,soybeans,1990,0.804,1712.0,1571.33,26.53,kaggle_yield
25689,Sri Lanka,sweet potatoes,1990,6.4750000000000005,1712.0,1571.33,26.53,kaggle_yield
25690,Sri Lanka,cassava,1991,9.237300000000001,1712.0,1409.15,26.53,kaggle_yield
25691,Sri Lanka,maize,1991,1.1916,1712.0,1409.15,26.53,kaggle_yield
25692,Sri Lanka,plantains and others,1991,12.9648,1712.0,1409.15,26.53,kaggle_yield
25693,Sri Lanka,potatoes,1991,10.452200000000001,1712.0,1409.15,26.53,kaggle_yield
25694,Sri Lanka,"rice, paddy",1991,3.0215,1712.0,1409.15,26.53,kaggle_yield
25695,Sri Lanka,sorghum,1991,0.6911,1712.0,1409.15,26.53,kaggle_yield
25696,Sri Lanka,soybeans,1991,0.9747,1712.0,1409.15,26.53,kaggle_yield
25697,Sri Lanka,sweet potatoes,1991,6.546,1712.0,1409.15,26.53,kaggle_yield
25698,Sri Lanka,cassava,1992,8.8453,1712.0,2144.31,26.26,kaggle_yield
25699,Sri Lanka,maize,1992,1.0390000000000001,1712.0,2144.31,26.26,kaggle_yield
25700,Sri Lanka,plantains and others,1992,13.1963,1712.0,2144.31,26.26,kaggle_yield
25701,Sri Lanka,potatoes,1992,11.0108,1712.0,2144.31,26.26,kaggle_yield
25702,Sri Lanka,"rice, paddy",1992,3.0544000000000002,1712.0,2144.31,26.26,kaggle_yield
25703,Sri Lanka,sorghum,1992,0.7034,1712.0,2144.31,26.26,kaggle_yield
25704,Sri Lanka,soybeans,1992,0.9905,1712.0,2144.31,26.26,kaggle_yield
25705,Sri Lanka,sweet potatoes,1992,6.0568,1712.0,2144.31,26.26,kaggle_yield
25706,Sri Lanka,cassava,1993,9.3405,1712.0,1753.2,26.37,kaggle_yield
25707,Sri Lanka,maize,1993,0.9712000000000001,1712.0,1753.2,26.37,kaggle_yield
25708,Sri Lanka,plantains and others,1993,13.625,1712.0,1753.2,26.37,kaggle_yield
25709,Sri Lanka,potatoes,1993,11.2006,1712.0,1753.2,26.37,kaggle_yield
25710,Sri Lanka,"rice, paddy",1993,3.1350000000000002,1712.0,1753.2,26.37,kaggle_yield
25711,Sri Lanka,sorghum,1993,0.6154000000000001,1712.0,1753.2,26.37,kaggle_yield
25712,Sri Lanka,soybeans,1993,0.9389000000000001,1712.0,1753.2,26.37,kaggle_yield
25713,Sri Lanka,sweet potatoes,1993,6.8502,1712.0,1753.2,26.37,kaggle_yield
25714,Sri Lanka,cassava,1994,8.9267,1712.0,1860.7,26.34,kaggle_yield
25715,Sri Lanka,maize,1994,1.0032,1712.0,1860.7,26.34,kaggle_yield
25716,Sri Lanka,plantains and others,1994,13.6905,1712.0,1860.7,26.34,kaggle_yield
25717,Sri Lanka,potatoes,1994,11.0104,1712.0,1860.7,26.34,kaggle_yield
25718,Sri Lanka,"rice, paddy",1994,2.9933,1712.0,1860.7,26.34,kaggle_yield
25719,Sri Lanka,sorghum,1994,0.7132000000000001,1712.0,1860.7,26.34,kaggle_yield
25720,Sri Lanka,soybeans,1994,1.0167000000000002,1712.0,1860.7,26.34,kaggle_yield
25721,Sri Lanka,sweet potatoes,1994,6.8593,1712.0,1860.7,26.34,kaggle_yield
25722,Sri Lanka,cassava,1995,9.0241,1712.0,1735.5,26.59,kaggle_yield
25723,Sri Lanka,maize,1995,0.9695,1712.0,1735.5,26.59,kaggle_yield
25724,Sri Lanka,plantains and others,1995,13.1818,1712.0,1735.5,26.59,kaggle_yield
25725,Sri Lanka,potatoes,1995,10.9931,1712.0,1735.5,26.59,kaggle_yield
