rainfall,temperature,pesticides,yield,data_source
686.0,25.49,411.33,2.6397,kaggle_yield
686.0,25.49,411.33,1.0438,kaggle_yield
686.0,25.49,411.33,20.0,kaggle_yield
686.0,25.49,411.33,2.0157000000000003,kaggle_yield
686.0,25.49,411.33,0.8948,kaggle_yield
686.0,25.49,411.33,5.6359,kaggle_yield
686.0,25.87,437.23,2.3356,kaggle_yield
686.0,25.87,437.23,1.2911,kaggle_yield
686.0,25.87,437.23,18.75,kaggle_yield
686.0,25.87,437.23,2.3254,kaggle_yield
686.0,25.87,437.23,0.7658,kaggle_yield
686.0,25.87,437.23,4.1773,kaggle_yield
686.0,26.03,450.71,4.9527,kaggle_yield
686.0,26.03,450.71,0.8255,kaggle_yield
686.0,26.03,450.71,16.2731,kaggle_yield
686.0,26.03,450.71,2.7204,kaggle_yield
686.0,26.03,450.71,0.5927,kaggle_yield
686.0,26.03,450.71,7.347,kaggle_yield
686.0,24.93,470.87,5.1000000000000005,kaggle_yield
686.0,24.93,470.87,0.9388,kaggle_yield
686.0,24.93,470.87,15.746,kaggle_yield
686.0,24.93,470.87,2.8000000000000003,kaggle_yield
686.0,24.93,470.87,0.6405000000000001,kaggle_yield
686.0,24.93,470.87,8.7926,kaggle_yield
686.0,25.26,491.03,4.8883,kaggle_yield
686.0,25.26,491.03,1.1114,kaggle_yield
686.0,25.26,491.03,11.1628,kaggle_yield
686.0,25.26,491.03,2.3454,kaggle_yield
686.0,25.26,491.03,0.8691000000000001,kaggle_yield
686.0,25.26,491.03,10.0092,kaggle_yield
686.0,25.79,282.02,4.9613000000000005,kaggle_yield
686.0,25.79,282.02,1.2279,kaggle_yield
686.0,25.79,282.02,15.746,kaggle_yield
686.0,25.79,282.02,2.3729,kaggle_yield
686.0,25.79,282.02,0.8565,kaggle_yield
686.0,25.79,282.02,10.747,kaggle_yield
686.0,25.4,328.0,4.996300000000001,kaggle_yield
686.0,25.4,328.0,0.7434000000000001,kaggle_yield
686.0,25.4,328.0,25.8305,kaggle_yield
686.0,25.4,328.0,2.2676000000000003,kaggle_yield
686.0,25.4,328.0,0.5854,kaggle_yield
686.0,25.4,328.0,10.747,kaggle_yield
686.0,25.38,419.97,6.7374,kaggle_yield
686.0,25.38,419.97,2.7194000000000003,kaggle_yield
686.0,25.38,419.97,14.9835,kaggle_yield
686.0,25.38,419.97,2.4758,kaggle_yield
686.0,25.38,419.97,0.7754000000000001,kaggle_yield
686.0,25.38,419.97,25.009400000000003,kaggle_yield
686.0,25.78,465.95,10.8083,kaggle_yield
686.0,25.78,465.95,2.7961,kaggle_yield
686.0,25.78,465.95,13.6536,kaggle_yield
686.0,25.78,465.95,2.8542,kaggle_yield
686.0,25.78,465.95,0.9652,kaggle_yield
686.0,25.78,465.95,25.0081,kaggle_yield
686.0,25.32,511.93,6.1673,kaggle_yield
686.0,25.32,511.93,1.3919,kaggle_yield
686.0,25.32,511.93,20.0382,kaggle_yield
686.0,25.32,511.93,2.2401,kaggle_yield
686.0,25.32,511.93,0.7607,kaggle_yield
686.0,25.32,511.93,25.0252,kaggle_yield
686.0,25.34,557.92,5.0338,kaggle_yield
686.0,25.34,557.92,1.1008,kaggle_yield
686.0,25.34,557.92,20.0,kaggle_yield
686.0,25.34,557.92,2.4078,kaggle_yield
686.0,25.34,557.92,0.6459,kaggle_yield
686.0,25.34,557.92,25.3333,kaggle_yield
686.0,25.5,603.9,8.134500000000001,kaggle_yield
686.0,25.5,603.9,1.8351,kaggle_yield
686.0,25.5,603.9,11.3,kaggle_yield
686.0,25.5,603.9,3.2572,kaggle_yield
686.0,25.5,603.9,1.0089,kaggle_yield
686.0,25.5,603.9,25.0,kaggle_yield
686.0,25.01,649.88,8.190900000000001,kaggle_yield
686.0,25.01,649.88,1.63,kaggle_yield
686.0,25.01,649.88,20.0,kaggle_yield
686.0,25.01,649.88,3.6022000000000003,kaggle_yield
686.0,25.01,649.88,0.9357,kaggle_yield
686.0,25.01,649.88,40.0,kaggle_yield
686.0,26.1,695.86,7.1902,kaggle_yield
686.0,26.1,695.86,1.5384,kaggle_yield
686.0,26.1,695.86,20.0,kaggle_yield
686.0,26.1,695.86,4.1033,kaggle_yield
686.0,26.1,695.86,0.9331,kaggle_yield
686.0,26.1,695.86,33.3333,kaggle_yield
686.0,25.41,741.85,7.4922,kaggle_yield
686.0,25.41,741.85,1.1331,kaggle_yield
686.0,25.41,741.85,21.5517,kaggle_yield
686.0,25.41,741.85,3.7171,kaggle_yield
686.0,25.41,741.85,0.6389,kaggle_yield
686.0,25.41,741.85,26.3979,kaggle_yield
686.0,25.47,787.83,8.0283,kaggle_yield
686.0,25.47,787.83,1.5465,kaggle_yield
686.0,25.47,787.83,26.7857,kaggle_yield
686.0,25.47,787.83,3.9892,kaggle_yield
686.0,25.47,787.83,0.9602,kaggle_yield
686.0,25.47,787.83,28.817500000000003,kaggle_yield
686.0,24.7,722.53,6.997800000000001,kaggle_yield
686.0,24.7,722.53,1.4428,kaggle_yield
686.0,24.7,722.53,22.5885,kaggle_yield
686.0,24.7,722.53,4.0181,kaggle_yield
686.0,24.7,722.53,0.8458,kaggle_yield
686.0,24.7,722.53,35.2871,kaggle_yield
1162.0,10.78,1309.0,2.815,kaggle_yield
1162.0,10.78,1309.0,12.1,kaggle_yield
1162.0,10.78,1309.0,2.0,kaggle_yield
1162.0,10.78,1309.0,4.1937,kaggle_yield
1162.0,10.19,1112.0,4.021,kaggle_yield
1162.0,10.19,1112.0,12.574,kaggle_yield
1162.0,10.19,1112.0,1.3571,kaggle_yield
1162.0,10.19,1112.0,3.843,kaggle_yield
1162.0,11.33,944.0,6.32,kaggle_yield
1162.0,11.33,944.0,17.268,kaggle_yield
1162.0,11.33,944.0,1.1,kaggle_yield
1162.0,11.33,944.0,4.33,kaggle_yield
1162.0,10.14,987.0,6.338,kaggle_yield
1162.0,10.14,987.0,18.991,kaggle_yield
1162.0,10.14,987.0,2.7857000000000003,kaggle_yield
1162.0,10.14,987.0,4.23,kaggle_yield
1162.0,9.24,953.0,6.300000000000001,kaggle_yield
1162.0,9.24,953.0,19.3,kaggle_yield
1162.0,9.24,953.0,2.75,kaggle_yield
1162.0,9.24,953.0,3.9,kaggle_yield
1162.0,10.18,1245.0,7.4811,kaggle_yield
1162.0,10.18,1245.0,20.4781,kaggle_yield
1162.0,10.18,1245.0,2.5,kaggle_yield
1162.0,10.18,1245.0,4.1557,kaggle_yield
1162.0,10.42,1091.0,7.3139,kaggle_yield
1162.0,10.42,1091.0,21.2682,kaggle_yield
1162.0,10.42,1091.0,2.25,kaggle_yield
1162.0,10.42,1091.0,4.8279000000000005,kaggle_yield
1162.0,10.51,1133.0,6.936800000000001,kaggle_yield
1162.0,10.51,1133.0,19.7257,kaggle_yield
1162.0,10.51,1133.0,2.5357000000000003,kaggle_yield
1162.0,10.51,1133.0,3.7087,kaggle_yield
1162.0,11.45,1468.0,5.8821,kaggle_yield
1162.0,11.45,1468.0,20.795,kaggle_yield
1162.0,11.45,1468.0,2.4643,kaggle_yield
1162.0,11.45,1468.0,4.2492,kaggle_yield
1162.0,10.74,1387.0,5.4139,kaggle_yield
1162.0,10.74,1387.0,19.0468,kaggle_yield
1162.0,10.74,1387.0,2.7368,kaggle_yield
1162.0,10.74,1387.0,4.6036,kaggle_yield
1162.0,11.18,1164.1,8.1574,kaggle_yield
1162.0,11.18,1164.1,23.3322,kaggle_yield
1162.0,11.18,1164.1,2.403,kaggle_yield
1162.0,11.18,1164.1,4.8943,kaggle_yield
1162.0,10.06,1557.98,7.775,kaggle_yield
1162.0,10.06,1557.98,25.0951,kaggle_yield
1162.0,10.06,1557.98,2.8974,kaggle_yield
1162.0,10.06,1557.98,4.5339,kaggle_yield
1162.0,9.62,1383.88,8.2883,kaggle_yield
1162.0,9.62,1383.88,22.948600000000003,kaggle_yield
1162.0,9.62,1383.88,1.936,kaggle_yield
1162.0,9.62,1383.88,4.7005,kaggle_yield
1162.0,10.56,1280.98,6.9305,kaggle_yield
1162.0,10.56,1280.98,18.1312,kaggle_yield
1162.0,10.56,1280.98,2.3319,kaggle_yield
1162.0,10.56,1280.98,4.1907000000000005,kaggle_yield
1162.0,11.31,1155.23,7.5358,kaggle_yield
1162.0,11.31,1155.23,22.8469,kaggle_yield
1162.0,11.31,1155.23,2.7619,kaggle_yield
1162.0,11.31,1155.23,4.1616,kaggle_yield
1162.0,11.09,1218.15,7.3207,kaggle_yield
1162.0,11.09,1218.15,22.6607,kaggle_yield
1162.0,11.09,1218.15,2.7959,kaggle_yield
1162.0,11.09,1218.15,4.5265,kaggle_yield
1162.0,11.06,1162.87,7.8371,kaggle_yield
1162.0,11.06,1162.87,24.7725,kaggle_yield
1162.0,11.06,1162.87,2.9242000000000004,kaggle_yield
1162.0,11.06,1162.87,3.9643,kaggle_yield
1162.0,10.0,1134.37,8.5394,kaggle_yield
1162.0,10.0,1134.37,24.5353,kaggle_yield
1162.0,10.0,1134.37,2.6606,kaggle_yield
1162.0,10.0,1134.37,4.8044,kaggle_yield
1162.0,11.02,1121.91,8.6856,kaggle_yield
1162.0,11.02,1121.91,26.4228,kaggle_yield
1162.0,11.02,1121.91,2.729,kaggle_yield
1162.0,11.02,1121.91,5.1770000000000005,kaggle_yield
1162.0,11.12,1016.08,7.081600000000001,kaggle_yield
1162.0,11.12,1016.08,23.4061,kaggle_yield
1162.0,11.12,1016.08,2.45,kaggle_yield
1162.0,11.12,1016.08,5.437600000000001,kaggle_yield
1162.0,11.58,917.49,5.4145,kaggle_yield
1162.0,11.58,917.49,18.795,kaggle_yield
1162.0,11.58,917.49,1.6655,kaggle_yield
1162.0,11.58,917.49,4.3528,kaggle_yield
495.0,20.56,16582.0,2.2051000000000003,kaggle_yield
495.0,15.56,16582.0,2.2051000000000003,kaggle_yield
495.0,18.91,16582.0,2.2051000000000003,kaggle_yield
495.0,20.56,16582.0,20.026300000000003,kaggle_yield
495.0,15.56,16582.0,20.026300000000003,kaggle_yield
495.0,18.91,16582.0,20.026300000000003,kaggle_yield
495.0,20.56,16582.0,1.8976,kaggle_yield
495.0,15.56,16582.0,1.8976,kaggle_yield
495.0,18.91,16582.0,1.8976,kaggle_yield
495.0,20.56,16582.0,1.7398,kaggle_yield
495.0,15.56,16582.0,1.7398,kaggle_yield
495.0,18.91,16582.0,1.7398,kaggle_yield
495.0,20.56,16582.0,1.9377,kaggle_yield
495.0,15.56,16582.0,1.9377,kaggle_yield
495.0,18.91,16582.0,1.9377,kaggle_yield
495.0,20.56,16582.0,3.5872,kaggle_yield
495.0,15.56,16582.0,3.5872,kaggle_yield
495.0,18.91,16582.0,3.5872,kaggle_yield
495.0,20.56,16582.0,1.0934,kaggle_yield
495.0,15.56,16582.0,1.0934,kaggle_yield
495.0,18.91,16582.0,1.0934,kaggle_yield
495.0,21.06,16582.0,2.2573000000000003,kaggle_yield
495.0,15.56,16582.0,2.2573000000000003,kaggle_yield
495.0,18.86,16582.0,2.2573000000000003,kaggle_yield
495.0,21.06,16582.0,20.0188,kaggle_yield
495.0,15.56,16582.0,20.0188,kaggle_yield
495.0,18.86,16582.0,20.0188,kaggle_yield
495.0,21.06,16582.0,2.1297,kaggle_yield
495.0,15.56,16582.0,2.1297,kaggle_yield
495.0,18.86,16582.0,2.1297,kaggle_yield
495.0,21.06,16582.0,1.8193,kaggle_yield
495.0,15.56,16582.0,1.8193,kaggle_yield
495.0,18.86,16582.0,1.8193,kaggle_yield
495.0,21.06,16582.0,1.4483,kaggle_yield
495.0,15.56,16582.0,1.4483,kaggle_yield
495.0,18.86,16582.0,1.4483,kaggle_yield
495.0,21.06,16582.0,3.6715,kaggle_yield
495.0,15.56,16582.0,3.6715,kaggle_yield
495.0,18.86,16582.0,3.6715,kaggle_yield
495.0,21.06,16582.0,1.4916,kaggle_yield
495.0,15.56,16582.0,1.4916,kaggle_yield
495.0,18.86,16582.0,1.4916,kaggle_yield
495.0,21.53,16582.0,0.7853,kaggle_yield
495.0,16.48,16582.0,0.7853,kaggle_yield
495.0,19.95,16582.0,0.7853,kaggle_yield
495.0,21.53,16582.0,17.8455,kaggle_yield
495.0,16.48,16582.0,17.8455,kaggle_yield
495.0,19.95,16582.0,17.8455,kaggle_yield
495.0,21.53,16582.0,2.1503,kaggle_yield
495.0,16.48,16582.0,2.1503,kaggle_yield
495.0,19.95,16582.0,2.1503,kaggle_yield
495.0,21.53,16582.0,0.6178,kaggle_yield
495.0,16.48,16582.0,0.6178,kaggle_yield
495.0,19.95,16582.0,0.6178,kaggle_yield
495.0,21.53,16582.0,0.7578,kaggle_yield
495.0,16.48,16582.0,0.7578,kaggle_yield
495.0,19.95,16582.0,0.7578,kaggle_yield
495.0,21.53,16582.0,3.6324,kaggle_yield
495.0,16.48,16582.0,3.6324,kaggle_yield
495.0,19.95,16582.0,3.6324,kaggle_yield
495.0,21.53,16582.0,1.7653,kaggle_yield
495.0,16.48,16582.0,1.7653,kaggle_yield
495.0,19.95,16582.0,1.7653,kaggle_yield
495.0,21.32,16582.0,2.2840000000000003,kaggle_yield
495.0,16.01,16582.0,2.2840000000000003,kaggle_yield
495.0,19.32,16582.0,2.2840000000000003,kaggle_yield
495.0,21.32,16582.0,22.867800000000003,kaggle_yield
495.0,16.01,16582.0,22.867800000000003,kaggle_yield
495.0,19.32,16582.0,22.867800000000003,kaggle_yield
495.0,21.32,16582.0,2.1710000000000003,kaggle_yield
495.0,16.01,16582.0,2.1710000000000003,kaggle_yield
495.0,19.32,16582.0,2.1710000000000003,kaggle_yield
495.0,21.32,16582.0,2.1564,kaggle_yield
495.0,16.01,16582.0,2.1564,kaggle_yield
495.0,19.32,16582.0,2.1564,kaggle_yield
495.0,21.32,16582.0,1.4913,kaggle_yield
495.0,16.01,16582.0,1.4913,kaggle_yield
495.0,19.32,16582.0,1.4913,kaggle_yield
495.0,21.32,16582.0,3.7333,kaggle_yield
495.0,16.01,16582.0,3.7333,kaggle_yield
495.0,19.32,16582.0,3.7333,kaggle_yield
495.0,21.32,16582.0,1.8454,kaggle_yield
495.0,16.01,16582.0,1.8454,kaggle_yield
495.0,19.32,16582.0,1.8454,kaggle_yield
495.0,20.65,16582.0,2.8481,kaggle_yield
495.0,15.1,16582.0,2.8481,kaggle_yield
495.0,18.48,16582.0,2.8481,kaggle_yield
495.0,20.65,16582.0,23.262500000000003,kaggle_yield
495.0,15.1,16582.0,23.262500000000003,kaggle_yield
495.0,18.48,16582.0,23.262500000000003,kaggle_yield
495.0,20.65,16582.0,2.1917,kaggle_yield
495.0,15.1,16582.0,2.1917,kaggle_yield
495.0,18.48,16582.0,2.1917,kaggle_yield
495.0,20.65,16582.0,2.2916000000000003,kaggle_yield
495.0,15.1,16582.0,2.2916000000000003,kaggle_yield
495.0,18.48,16582.0,2.2916000000000003,kaggle_yield
495.0,20.65,16582.0,1.1473,kaggle_yield
495.0,15.1,16582.0,1.1473,kaggle_yield
495.0,18.48,16582.0,1.1473,kaggle_yield
495.0,20.65,16582.0,3.6093,kaggle_yield
495.0,15.1,16582.0,3.6093,kaggle_yield
495.0,18.48,16582.0,3.6093,kaggle_yield
495.0,20.65,16582.0,1.7561,kaggle_yield
495.0,15.1,16582.0,1.7561,kaggle_yield
495.0,18.48,16582.0,1.7561,kaggle_yield
495.0,20.73,18025.0,1.38,kaggle_yield
495.0,15.77,18025.0,1.38,kaggle_yield
495.0,19.23,18025.0,1.38,kaggle_yield
495.0,20.73,18025.0,25.7634,kaggle_yield
495.0,15.77,18025.0,25.7634,kaggle_yield
495.0,19.23,18025.0,25.7634,kaggle_yield
495.0,20.73,18025.0,2.2124,kaggle_yield
495.0,15.77,18025.0,2.2124,kaggle_yield
495.0,19.23,18025.0,2.2124,kaggle_yield
495.0,20.73,18025.0,2.0319000000000003,kaggle_yield
495.0,15.77,18025.0,2.0319000000000003,kaggle_yield
495.0,19.23,18025.0,2.0319000000000003,kaggle_yield
495.0,20.73,18025.0,0.8954000000000001,kaggle_yield
495.0,15.77,18025.0,0.8954000000000001,kaggle_yield
495.0,19.23,18025.0,0.8954000000000001,kaggle_yield
495.0,20.73,18025.0,3.6048,kaggle_yield
495.0,15.77,18025.0,3.6048,kaggle_yield
495.0,19.23,18025.0,3.6048,kaggle_yield
495.0,20.73,18025.0,1.4507,kaggle_yield
495.0,15.77,18025.0,1.4507,kaggle_yield
495.0,19.23,18025.0,1.4507,kaggle_yield
495.0,20.49,19508.0,2.7043,kaggle_yield
495.0,15.23,19508.0,2.7043,kaggle_yield
495.0,18.49,19508.0,2.7043,kaggle_yield
495.0,20.49,19508.0,26.1054,kaggle_yield
495.0,15.23,19508.0,26.1054,kaggle_yield
495.0,18.49,19508.0,26.1054,kaggle_yield
495.0,20.49,19508.0,2.2331000000000003,kaggle_yield
495.0,15.23,19508.0,2.2331000000000003,kaggle_yield
495.0,18.49,19508.0,2.2331000000000003,kaggle_yield
495.0,20.49,19508.0,3.0774000000000004,kaggle_yield
495.0,15.23,19508.0,3.0774000000000004,kaggle_yield
495.0,18.49,19508.0,3.0774000000000004,kaggle_yield
495.0,20.49,19508.0,1.1765,kaggle_yield
495.0,15.23,19508.0,1.1765,kaggle_yield
495.0,18.49,19508.0,1.1765,kaggle_yield
495.0,20.49,19508.0,3.2037,kaggle_yield
495.0,15.23,19508.0,3.2037,kaggle_yield
495.0,18.49,19508.0,3.2037,kaggle_yield
495.0,20.49,19508.0,2.0961000000000003,kaggle_yield
495.0,15.23,19508.0,2.0961000000000003,kaggle_yield
495.0,18.49,19508.0,2.0961000000000003,kaggle_yield
495.0,20.57,21596.0,2.5195000000000003,kaggle_yield
495.0,15.38,21596.0,2.5195000000000003,kaggle_yield
495.0,18.64,21596.0,2.5195000000000003,kaggle_yield
495.0,20.57,21596.0,28.2462,kaggle_yield
495.0,15.38,21596.0,28.2462,kaggle_yield
495.0,18.64,21596.0,28.2462,kaggle_yield
495.0,20.57,21596.0,2.2537000000000003,kaggle_yield
495.0,15.38,21596.0,2.2537000000000003,kaggle_yield
495.0,18.64,21596.0,2.2537000000000003,kaggle_yield
495.0,20.57,21596.0,2.6917,kaggle_yield
495.0,15.38,21596.0,2.6917,kaggle_yield
495.0,18.64,21596.0,2.6917,kaggle_yield
495.0,20.57,21596.0,1.3803,kaggle_yield
495.0,15.38,21596.0,1.3803,kaggle_yield
495.0,18.64,21596.0,1.3803,kaggle_yield
495.0,20.57,21596.0,3.8431,kaggle_yield
495.0,15.38,21596.0,3.8431,kaggle_yield
495.0,18.64,21596.0,3.8431,kaggle_yield
495.0,20.57,21596.0,1.7575,kaggle_yield
495.0,15.38,21596.0,1.7575,kaggle_yield
495.0,18.64,21596.0,1.7575,kaggle_yield
495.0,21.22,24304.0,2.1611,kaggle_yield
495.0,16.11,24304.0,2.1611,kaggle_yield
495.0,19.42,24304.0,2.1611,kaggle_yield
495.0,21.22,24304.0,30.7667,kaggle_yield
495.0,16.11,24304.0,30.7667,kaggle_yield
495.0,19.42,24304.0,30.7667,kaggle_yield
495.0,21.22,24304.0,2.2744,kaggle_yield
495.0,16.11,24304.0,2.2744,kaggle_yield
495.0,19.42,24304.0,2.2744,kaggle_yield
495.0,21.22,24304.0,2.7306,kaggle_yield
495.0,16.11,24304.0,2.7306,kaggle_yield
495.0,19.42,24304.0,2.7306,kaggle_yield
495.0,21.22,24304.0,1.72,kaggle_yield
495.0,16.11,24304.0,1.72,kaggle_yield
495.0,19.42,24304.0,1.72,kaggle_yield
495.0,21.22,24304.0,3.5722,kaggle_yield
495.0,16.11,24304.0,3.5722,kaggle_yield
495.0,19.42,24304.0,3.5722,kaggle_yield
495.0,21.22,24304.0,2.5295,kaggle_yield
495.0,16.11,24304.0,2.5295,kaggle_yield
495.0,19.42,24304.0,2.5295,kaggle_yield
495.0,21.64,26098.8,2.2274000000000003,kaggle_yield
495.0,16.09,26098.8,2.2274000000000003,kaggle_yield
495.0,19.27,26098.8,2.2274000000000003,kaggle_yield
495.0,21.64,26098.8,31.5545,kaggle_yield
495.0,16.09,26098.8,31.5545,kaggle_yield
495.0,19.27,26098.8,31.5545,kaggle_yield
495.0,21.64,26098.8,2.2949,kaggle_yield
495.0,16.09,26098.8,2.2949,kaggle_yield
495.0,19.27,26098.8,2.2949,kaggle_yield
495.0,21.64,26098.8,2.2602,kaggle_yield
495.0,16.09,26098.8,2.2602,kaggle_yield
495.0,19.27,26098.8,2.2602,kaggle_yield
495.0,21.64,26098.8,1.5249,kaggle_yield
495.0,16.09,26098.8,1.5249,kaggle_yield
495.0,19.27,26098.8,1.5249,kaggle_yield
495.0,21.64,26098.8,3.5182,kaggle_yield
495.0,16.09,26098.8,3.5182,kaggle_yield
495.0,19.27,26098.8,3.5182,kaggle_yield
495.0,21.64,26098.8,2.4137,kaggle_yield
495.0,16.09,26098.8,2.4137,kaggle_yield
495.0,19.27,26098.8,2.4137,kaggle_yield
495.0,20.74,26857.0,2.8492,kaggle_yield
495.0,15.13,26857.0,2.8492,kaggle_yield
495.0,18.26,26857.0,2.8492,kaggle_yield
495.0,20.74,26857.0,31.6536,kaggle_yield
495.0,15.13,26857.0,31.6536,kaggle_yield
495.0,18.26,26857.0,31.6536,kaggle_yield
495.0,20.74,26857.0,2.2962,kaggle_yield
495.0,15.13,26857.0,2.2962,kaggle_yield
495.0,18.26,26857.0,2.2962,kaggle_yield
495.0,20.74,26857.0,3.3246,kaggle_yield
495.0,15.13,26857.0,3.3246,kaggle_yield
495.0,18.26,26857.0,3.3246,kaggle_yield
495.0,20.74,26857.0,1.6412,kaggle_yield
495.0,15.13,26857.0,1.6412,kaggle_yield
495.0,18.26,26857.0,1.6412,kaggle_yield
495.0,20.74,26857.0,3.5174000000000003,kaggle_yield
495.0,15.13,26857.0,3.5174000000000003,kaggle_yield
495.0,18.26,26857.0,3.5174000000000003,kaggle_yield
495.0,20.74,26857.0,2.5997000000000003,kaggle_yield
495.0,15.13,26857.0,2.5997000000000003,kaggle_yield
495.0,18.26,26857.0,2.5997000000000003,kaggle_yield
495.0,21.25,26857.0,2.4371,kaggle_yield
495.0,15.68,26857.0,2.4371,kaggle_yield
495.0,18.92,26857.0,2.4371,kaggle_yield
495.0,21.25,26857.0,31.1961,kaggle_yield
495.0,15.68,26857.0,31.1961,kaggle_yield
495.0,18.92,26857.0,31.1961,kaggle_yield
495.0,21.25,26857.0,2.2857000000000003,kaggle_yield
495.0,15.68,26857.0,2.2857000000000003,kaggle_yield
495.0,18.92,26857.0,2.2857000000000003,kaggle_yield
495.0,21.25,26857.0,2.3429,kaggle_yield
495.0,15.68,26857.0,2.3429,kaggle_yield
495.0,18.92,26857.0,2.3429,kaggle_yield
495.0,21.25,26857.0,1.6862,kaggle_yield
495.0,15.68,26857.0,1.6862,kaggle_yield
495.0,18.92,26857.0,1.6862,kaggle_yield
495.0,21.25,26857.0,3.4804000000000004,kaggle_yield
495.0,15.68,26857.0,3.4804000000000004,kaggle_yield
495.0,18.92,26857.0,3.4804000000000004,kaggle_yield
495.0,21.25,26857.0,2.5708,kaggle_yield
495.0,15.68,26857.0,2.5708,kaggle_yield
495.0,18.92,26857.0,2.5708,kaggle_yield
495.0,21.07,26857.0,2.8516000000000004,kaggle_yield
495.0,15.88,26857.0,2.8516000000000004,kaggle_yield
495.0,19.28,26857.0,2.8516000000000004,kaggle_yield
495.0,21.07,26857.0,32.4147,kaggle_yield
495.0,15.88,26857.0,32.4147,kaggle_yield
495.0,19.28,26857.0,32.4147,kaggle_yield
495.0,21.07,26857.0,2.3517,kaggle_yield
495.0,15.88,26857.0,2.3517,kaggle_yield
495.0,19.28,26857.0,2.3517,kaggle_yield
495.0,21.07,26857.0,3.4286000000000003,kaggle_yield
495.0,15.88,26857.0,3.4286000000000003,kaggle_yield
495.0,19.28,26857.0,3.4286000000000003,kaggle_yield
495.0,21.07,26857.0,1.7962,kaggle_yield
495.0,15.88,26857.0,1.7962,kaggle_yield
495.0,19.28,26857.0,1.7962,kaggle_yield
495.0,21.07,26857.0,3.4918,kaggle_yield
495.0,15.88,26857.0,3.4918,kaggle_yield
495.0,19.28,26857.0,3.4918,kaggle_yield
495.0,21.07,26857.0,2.5906,kaggle_yield
495.0,15.88,26857.0,2.5906,kaggle_yield
495.0,19.28,26857.0,2.5906,kaggle_yield
495.0,21.11,26857.0,3.0305,kaggle_yield
495.0,15.49,26857.0,3.0305,kaggle_yield
495.0,18.75,26857.0,3.0305,kaggle_yield
495.0,21.11,26857.0,34.6081,kaggle_yield
495.0,15.49,26857.0,34.6081,kaggle_yield
495.0,18.75,26857.0,34.6081,kaggle_yield
495.0,21.11,26857.0,2.4139,kaggle_yield
495.0,15.49,26857.0,2.4139,kaggle_yield
495.0,18.75,26857.0,2.4139,kaggle_yield
495.0,21.11,26857.0,2.8692,kaggle_yield
495.0,15.49,26857.0,2.8692,kaggle_yield
495.0,18.75,26857.0,2.8692,kaggle_yield
495.0,21.11,26857.0,1.6296000000000002,kaggle_yield
495.0,15.49,26857.0,1.6296000000000002,kaggle_yield
495.0,18.75,26857.0,1.6296000000000002,kaggle_yield
495.0,21.11,26857.0,3.4248000000000003,kaggle_yield
495.0,15.49,26857.0,3.4248000000000003,kaggle_yield
495.0,18.75,26857.0,3.4248000000000003,kaggle_yield
495.0,21.11,26857.0,2.0325,kaggle_yield
495.0,15.49,26857.0,2.0325,kaggle_yield
495.0,18.75,26857.0,2.0325,kaggle_yield
495.0,21.14,26857.0,3.6351,kaggle_yield
495.0,16.29,26857.0,3.6351,kaggle_yield
495.0,19.74,26857.0,3.6351,kaggle_yield
495.0,21.14,26857.0,33.3534,kaggle_yield
495.0,16.29,26857.0,33.3534,kaggle_yield
495.0,19.74,26857.0,33.3534,kaggle_yield
495.0,21.14,26857.0,2.4452000000000003,kaggle_yield
495.0,16.29,26857.0,2.4452000000000003,kaggle_yield
495.0,19.74,26857.0,2.4452000000000003,kaggle_yield
495.0,21.14,26857.0,3.0058,kaggle_yield
495.0,16.29,26857.0,3.0058,kaggle_yield
495.0,19.74,26857.0,3.0058,kaggle_yield
495.0,21.14,26857.0,1.8167,kaggle_yield
495.0,16.29,26857.0,1.8167,kaggle_yield
495.0,19.74,26857.0,1.8167,kaggle_yield
495.0,21.14,26857.0,3.369,kaggle_yield
495.0,16.29,26857.0,3.369,kaggle_yield
495.0,19.74,26857.0,3.369,kaggle_yield
495.0,21.14,26857.0,2.3665000000000003,kaggle_yield
495.0,16.29,26857.0,2.3665000000000003,kaggle_yield
495.0,19.74,26857.0,2.3665000000000003,kaggle_yield
495.0,20.86,26857.0,3.4122000000000003,kaggle_yield
495.0,15.26,26857.0,3.4122000000000003,kaggle_yield
495.0,18.42,26857.0,3.4122000000000003,kaggle_yield
495.0,20.86,26857.0,33.165,kaggle_yield
495.0,15.26,26857.0,33.165,kaggle_yield
495.0,18.42,26857.0,33.165,kaggle_yield
495.0,20.86,26857.0,2.4755000000000003,kaggle_yield
495.0,15.26,26857.0,2.4755000000000003,kaggle_yield
495.0,18.42,26857.0,2.4755000000000003,kaggle_yield
495.0,20.86,26857.0,2.5841000000000003,kaggle_yield
495.0,15.26,26857.0,2.5841000000000003,kaggle_yield
495.0,18.42,26857.0,2.5841000000000003,kaggle_yield
495.0,20.86,26857.0,1.7625000000000002,kaggle_yield
495.0,15.26,26857.0,1.7625000000000002,kaggle_yield
495.0,18.42,26857.0,1.7625000000000002,kaggle_yield
495.0,20.86,26857.0,3.1329,kaggle_yield
495.0,15.26,26857.0,3.1329,kaggle_yield
495.0,18.42,26857.0,3.1329,kaggle_yield
495.0,20.86,26857.0,2.7516000000000003,kaggle_yield
495.0,15.26,26857.0,2.7516000000000003,kaggle_yield
495.0,18.42,26857.0,2.7516000000000003,kaggle_yield
495.0,21.07,26857.0,2.7921,kaggle_yield
